id,content,date_added,question_id,is_correct,key
4c0afaf1-4cc8-4bf2-9ee3-1384e7167242,38,2023-11-02 16:15:45.555,e553169f-c175-4464-93cd-5b118418aefc,f,E
4f81655e-f04d-4325-bd98-5c63d2457cbb,18 buah,2023-11-02 16:17:44.649,b239da7d-fdf9-4260-99f8-86bd32e8dd11,f,A
4cb5fa81-5818-4d04-aa59-0a2a426bc905,24 buah,2023-11-02 16:17:44.649,b239da7d-fdf9-4260-99f8-86bd32e8dd11,f,B
06e8c68c-ed6d-49fc-8c9e-699828835c34,30 buah,2023-11-02 16:17:44.649,b239da7d-fdf9-4260-99f8-86bd32e8dd11,f,C
0a3beba7-f6d7-4f14-b501-aae506965fdf,36 buah,2023-11-02 16:17:44.649,b239da7d-fdf9-4260-99f8-86bd32e8dd11,t,D
0ff07b47-167d-44d8-90a3-392344a10014,48 buah,2023-11-02 16:17:44.649,b239da7d-fdf9-4260-99f8-86bd32e8dd11,f,E
8c8f177b-ad51-45a7-8a16-717f6e9cefcb,600,2023-11-02 16:20:23.13,38a0979d-fbc6-40fc-baa4-f29753569978,f,A
b734adc0-6d6c-4dcf-bf63-e9f25dd08fa9,640,2023-11-02 16:20:23.13,38a0979d-fbc6-40fc-baa4-f29753569978,f,B
ae4d4224-e23f-4fcd-9a51-1ff53c1f4b19,690,2023-11-02 16:20:23.13,38a0979d-fbc6-40fc-baa4-f29753569978,t,C
c4a0dba6-67f3-4e95-aa41-905db41b3e74,720,2023-11-02 16:20:23.13,38a0979d-fbc6-40fc-baa4-f29753569978,f,D
7eaf0a79-06c5-4798-9457-77a583ef2670,740,2023-11-02 16:20:23.13,38a0979d-fbc6-40fc-baa4-f29753569978,f,E
023314bc-9ef5-40cd-96e5-eab1dc6dcfac,"1,2 dan 3",2023-11-02 16:21:14.207,98c13683-cdd4-4309-9cf6-6bf21a1e4f3e,f,A
de5f6359-ebac-453d-9ee7-75db2b81a250,1 dan 3,2023-11-02 16:21:14.207,98c13683-cdd4-4309-9cf6-6bf21a1e4f3e,t,B
c58904ad-e856-4c9c-9b18-5da280af9417,2 dan 4,2023-11-02 16:21:14.207,98c13683-cdd4-4309-9cf6-6bf21a1e4f3e,f,C
6da23796-395e-450e-8021-b5597e465f5c,4,2023-11-02 16:21:14.207,98c13683-cdd4-4309-9cf6-6bf21a1e4f3e,f,D
90c178d1-0104-454e-8c40-ac4aa3b492a5,Semua benar,2023-11-02 16:21:14.207,98c13683-cdd4-4309-9cf6-6bf21a1e4f3e,f,E
e2ab7799-3e2f-4d27-bb75-75378fba3bc6,"1,2 dan 3",2023-11-02 16:22:18.416,3bf9392c-c4fc-4463-a572-8c619dfc4351,t,A
f06422ba-3b9f-4ab7-88a6-95b070f69f9d,1 dan 3,2023-11-02 16:22:18.416,3bf9392c-c4fc-4463-a572-8c619dfc4351,f,B
d7c7f375-c5fc-4eba-8dbe-01b4c2f9ac29,2 dan 4,2023-11-02 16:22:18.416,3bf9392c-c4fc-4463-a572-8c619dfc4351,f,C
f905e40a-82ec-47de-bebb-5b4a47d18424,4 Saja,2023-11-02 16:22:18.416,3bf9392c-c4fc-4463-a572-8c619dfc4351,f,D
9a61761f-f039-4e11-a26d-4d88122b5c14,Semua Benar,2023-11-02 16:22:18.416,3bf9392c-c4fc-4463-a572-8c619dfc4351,f,E
ec07db88-f755-4c94-a16e-b1395762eb28,2,2023-11-02 16:29:03.328,fb9ba78a-90a1-4be1-99d5-7484512182cc,t,A
2e503a79-ee99-4ee9-8f3f-25e8f8a5c5fa,1,2023-11-02 16:29:03.328,fb9ba78a-90a1-4be1-99d5-7484512182cc,f,B
57625a01-f266-493d-b0be-c5d998434d83,0,2023-11-02 16:29:03.328,fb9ba78a-90a1-4be1-99d5-7484512182cc,f,C
27f07958-0ab2-4506-bd39-4c1eb6f0c1ce,-1,2023-11-02 16:29:03.328,fb9ba78a-90a1-4be1-99d5-7484512182cc,f,D
baf65d43-03cc-453a-9188-cd8a7bfbff7b,-2,2023-11-02 16:29:03.328,fb9ba78a-90a1-4be1-99d5-7484512182cc,f,E
8f2d8d7c-6c78-4af8-ab4f-8bebb0ddc368,7,2023-11-02 16:32:08.809,b087348b-4d09-42b6-ad38-283559811b68,f,A
5e7aa628-0e1a-4750-8e7a-5b2947397203,8,2023-11-02 16:32:08.809,b087348b-4d09-42b6-ad38-283559811b68,f,B
c5ff3b43-96ab-4c07-b7b3-163c949b0e27,9,2023-11-02 16:32:08.809,b087348b-4d09-42b6-ad38-283559811b68,f,C
795b2b19-d4b0-4c65-b181-a53ec253d236,10,2023-11-02 16:32:08.809,b087348b-4d09-42b6-ad38-283559811b68,f,D
0693f012-97d0-4295-8e9d-e5ee6e48adb8,11,2023-11-02 16:32:08.809,b087348b-4d09-42b6-ad38-283559811b68,t,E
6460bbc4-a8de-4f5f-93a5-4f580c22ee46,\( \mathrm{Ke}-7 \),2023-11-02 16:32:44.107,ef41c3b2-0c99-4cb2-b70e-c7576c969eff,f,C
fa4f7efd-3e5f-451e-ba5d-25a8acc0dfc3,\( \mathrm{Ke}-8 \),2023-11-02 16:32:44.107,ef41c3b2-0c99-4cb2-b70e-c7576c969eff,t,D
d0148998-8866-4b77-b261-587f8bba0e4b,Ke-9,2023-11-02 16:32:44.107,ef41c3b2-0c99-4cb2-b70e-c7576c969eff,f,E
13129403-557a-4352-ab83-53901a0a5746,-2,2023-11-02 16:33:28.253,22104649-0947-4bd7-ae60-5975163a5c3b,t,A
bd5439b2-14a6-4616-825e-ba46051eaec2,-3,2023-11-02 16:33:28.253,22104649-0947-4bd7-ae60-5975163a5c3b,f,B
56f283bd-22ca-4cb2-9c24-843e4b1e5868,-4,2023-11-02 16:33:28.253,22104649-0947-4bd7-ae60-5975163a5c3b,f,C
0587eb89-4457-46ce-9893-d9f5afb8fdcb,-5,2023-11-02 16:33:28.253,22104649-0947-4bd7-ae60-5975163a5c3b,f,D
d1193c35-dc99-4b9a-8e73-afc0da5a83ce,-6,2023-11-02 16:33:28.253,22104649-0947-4bd7-ae60-5975163a5c3b,f,E
af45d47e-f11f-4e00-9646-a3b3401b47f5,Kuantitas P lebih besar daripada Q.,2023-10-31 08:01:17.32,dc53d56d-bb4a-4180-9de2-102501b9101d,f,A
7a92491a-9d1f-4370-99eb-714c854865fa,Kuantitas P lebih kecil daripada Q.,2023-10-31 08:01:17.32,dc53d56d-bb4a-4180-9de2-102501b9101d,f,B
fbb1f063-0d5b-4801-add2-80705fae9e12,Kuantitas P sama dengan Q.,2023-10-31 08:01:17.32,dc53d56d-bb4a-4180-9de2-102501b9101d,f,C
9e80c550-dc07-4852-9c0d-f22e9e11b6a1,Tidak dapat dilentukan hubungan antara kuantitas P dan Q.,2023-10-31 08:01:17.32,dc53d56d-bb4a-4180-9de2-102501b9101d,f,D
f559eeeb-13e8-4869-b6b2-75f3275b14e6,0,2023-10-31 08:02:08.602,9cde6a81-bd1e-4866-b6d6-1ef93ca5a054,f,A
a6262060-1bbb-4dcf-95e6-21ff5deac594,1,2023-10-31 08:02:08.602,9cde6a81-bd1e-4866-b6d6-1ef93ca5a054,f,B
1e8ff8b2-1add-49f3-9292-ce3c417e7745,2,2023-10-31 08:02:08.602,9cde6a81-bd1e-4866-b6d6-1ef93ca5a054,f,C
54be72c6-fa21-4a8c-9f7a-9ac8bcd557df,3,2023-10-31 08:02:08.602,9cde6a81-bd1e-4866-b6d6-1ef93ca5a054,f,D
86049c30-7f8a-47d0-a279-6cecd0b74b49,4,2023-10-31 08:02:08.602,9cde6a81-bd1e-4866-b6d6-1ef93ca5a054,f,E
2af90781-55c5-4c5c-89b9-ff20b3cf9392,Kuantitas P lebih besar daripada Q,2023-10-31 08:04:47.839,b58b3a21-4233-49dc-b8f3-9991ae0bbcae,f,A
0e6ee2f2-b1ed-4959-98d5-2ed961d76b50,Kuantitas P lebih kecil daripada Q,2023-10-31 08:04:47.839,b58b3a21-4233-49dc-b8f3-9991ae0bbcae,f,B
656384ce-ac75-4629-9cf1-2376004d55d5,Kuantitas P sama dengan Q,2023-10-31 08:04:47.839,b58b3a21-4233-49dc-b8f3-9991ae0bbcae,f,C
f622c331-822a-4f63-bace-d8d8fc127a7e,Tidak dapat ditentukan hubungan antara kuantitas \( \mathrm{P} \) dan \( \mathrm{Q} \),2023-10-31 08:04:47.839,b58b3a21-4233-49dc-b8f3-9991ae0bbcae,f,D
1d677e20-f3e4-41b6-980e-915dccb8dc71,14 Juni 2023,2023-10-31 08:06:02.355,3b1edb37-f270-425b-b580-6fb4cf052c21,f,A
b9b94267-cb58-40f5-96c5-0f34e5a1900d,15 Juni 2023,2023-10-31 08:06:02.355,3b1edb37-f270-425b-b580-6fb4cf052c21,f,B
1ce3582d-79f1-4238-8acf-f69f7a122ba6,27 Juni 2023,2023-10-31 08:06:02.355,3b1edb37-f270-425b-b580-6fb4cf052c21,f,C
bbb3cba4-7d6a-445e-8b11-35eff196a1f4,28 Juni 2023,2023-10-31 08:06:02.355,3b1edb37-f270-425b-b580-6fb4cf052c21,f,D
3652c275-17e8-4e88-a4b8-f24df8f8558c,29 Juni 2023,2023-10-31 08:06:02.355,3b1edb37-f270-425b-b580-6fb4cf052c21,f,E
1ea1f044-7a93-4da7-bc1a-d6a546afd97b,10,2023-10-31 08:07:25.563,b97af1b4-d880-499e-9246-a635f1485dbb,f,A
e1a2718f-32f6-47ed-a159-2d480b457381,11,2023-10-31 08:07:25.563,b97af1b4-d880-499e-9246-a635f1485dbb,f,B
b537e025-6f8f-495a-bc89-1abe990bb598,12,2023-10-31 08:07:25.563,b97af1b4-d880-499e-9246-a635f1485dbb,f,C
497700bf-0654-4d9e-acca-64c09ed07c32,13,2023-10-31 08:07:25.563,b97af1b4-d880-499e-9246-a635f1485dbb,f,D
60e95da6-3783-4ffc-b4a5-f26a9a630f4e,14,2023-10-31 08:07:25.563,b97af1b4-d880-499e-9246-a635f1485dbb,f,E
8f359ea7-021a-46ef-9dd5-bd2894643129,Panitia menyediakan fasilitas penginapan secara gratis bagi peserta luar kota.,2023-10-31 08:43:55.485,f7086f95-0911-49e9-a723-21b323f99073,t,A
5417c5c7-04f5-49c2-b0b5-a16d3b54c6f5,Sudah menjadi kewajiban orang tua untuk memenuhi kebutuhan dasar anak.,2023-10-31 08:43:55.485,f7086f95-0911-49e9-a723-21b323f99073,f,B
79442906-7581-44dc-acd8-eccc59cb2a81,Peserta kemah remaja telah memanfaatkan sarana yang tersedia di lokasi.,2023-10-31 08:43:55.485,f7086f95-0911-49e9-a723-21b323f99073,f,C
78a5d9a8-b1c2-43c8-a7d0-3ed9b255506f,Moderator secara maksimal telah mengatur jalannya sidang dengan baik.,2023-10-31 08:43:55.485,f7086f95-0911-49e9-a723-21b323f99073,f,D
73b71c0b-88d7-46a9-a8be-ba1ff3cb9989,Pimpinan sidang mengambil keputusan berdasarkan saran-saran anggota.,2023-10-31 08:43:55.485,f7086f95-0911-49e9-a723-21b323f99073,f,E
3af36c1a-7ee0-4391-bb09-a2b337c3c70c,Pada kesempatan yang berbahagia ini saya mengucapkan terima kasih kepada hadirin.,2023-10-31 08:49:46.463,d7ac7924-916f-487e-8d4f-0c739581b982,f,A
902e851b-8c60-48b5-bdcc-8a8d14c7623d,Kepribadian siswa yang satu tidak boleh dibandingkan dengan kepribadian siswa lain.,2023-10-31 08:49:46.463,d7ac7924-916f-487e-8d4f-0c739581b982,f,B
7c93043c-4723-4b5d-944d-3e3cdfa6071d,Kita harus berusaha secara maksimal untuk mencapai hasil yang gemilang.,2023-10-31 08:49:46.463,d7ac7924-916f-487e-8d4f-0c739581b982,t,C
280bec61-8d00-49c7-9e94-d74cee79db56,"Akan tetapi, akhirnya pemerintah tetap memperoleh hak kepemilikan lahan tersebut.",2023-10-31 08:49:46.463,d7ac7924-916f-487e-8d4f-0c739581b982,f,D
58751ea4-5286-4649-8c9a-c96ad91f93f2,Tenggat pengumpulan tugas kelompok belajar kelas XI belum diumumkan guru kami.,2023-10-31 08:49:46.463,d7ac7924-916f-487e-8d4f-0c739581b982,f,E
b82da2e3-f564-476b-8ca0-e708a4baf89a,Para siswa sedang mempraktikan pelafalan bahasa Korea.,2023-10-31 08:51:16.94,0b07b678-1d25-41e0-aeeb-fbafe93a2dd3,t,A
d3e96f4e-fb03-449f-b289-0b3e45b21157,Anggota Polres Majalengka menyosialisasikan tata tertib lalu lintas di jalan raya.,2023-10-31 08:51:16.94,0b07b678-1d25-41e0-aeeb-fbafe93a2dd3,f,B
f638b353-a1ad-436c-9f58-5a7e5a86cc2e,Pertunjukan tradisional diselenggarakan untuk menyambut para tamu.,2023-10-31 08:51:16.94,0b07b678-1d25-41e0-aeeb-fbafe93a2dd3,f,C
e4947236-d4d2-4efa-9ada-4bd0b30a02ed,Google bisa menerjemahkan bahasa Indonesia ke dalam berbagai bahasa lain.,2023-10-31 08:51:16.94,0b07b678-1d25-41e0-aeeb-fbafe93a2dd3,f,D
b629452f-5218-468f-8ae0-2f4b2f99ce10,Kita perlu mencocokan data kependudukan jika mengurus kartu tanda penduduk.,2023-10-31 08:51:16.94,0b07b678-1d25-41e0-aeeb-fbafe93a2dd3,f,E
10a5258e-b370-469d-8d97-0ba6192668c2,"dihubungkan, membentuk, dikenal, ditampilkan, membuat",2023-10-31 09:02:47.634,4b1fe947-1ec6-458a-a5e0-c24c6fe4a146,f,A
03cb11f1-f291-4e8e-bfb2-ceb9a568391e,"dihubungkan, membentuk, dikenali digambarkan, mencipta",2023-10-31 09:02:47.634,4b1fe947-1ec6-458a-a5e0-c24c6fe4a146,f,B
f67c561a-9137-444e-a2cf-4e7b0bc71ae2,"dikaitkan, memunculkan, dikenal, dimunculkan, membentuk",2023-10-31 09:02:47.634,4b1fe947-1ec6-458a-a5e0-c24c6fe4a146,f,C
a635a2b6-dc66-4c47-9641-b4dd2d027f00,"dikaitkan, membuat, dikenali, digambarkan, mengubah E. disertai, membuat, dikenali, ditampilkan, memunculkan",2023-10-31 09:02:47.634,4b1fe947-1ec6-458a-a5e0-c24c6fe4a146,t,D
2a7e4deb-28d6-4446-b06a-eaea24ae4673,"disertai, membuat, dikenali, ditampilkan, memunculkan",2023-10-31 09:02:47.634,4b1fe947-1ec6-458a-a5e0-c24c6fe4a146,f,E
437f9356-42b3-4d3b-a7fa-1425a0dc5b85,Frasa tindakan kreativitas dalam kalimat (1).,2023-10-31 09:25:11.104,4f0de50f-23a1-46de-8baf-5c9be55cbd40,f,A
194a2808-18de-49d0-aa37-eb4833459773,Frasa sejumlah kreativitas dalam kalimat (4).,2023-10-31 09:25:11.104,4f0de50f-23a1-46de-8baf-5c9be55cbd40,f,B
fe437085-16e5-4404-9850-4ef7fe48cfee,Frasa psikolog klinis dalam kalimat (6).,2023-10-31 09:25:11.104,4f0de50f-23a1-46de-8baf-5c9be55cbd40,t,D
08ed8a14-534f-4470-bff6-2134d53f2041,Frasa perasaan sulit dalam kalimat (6).,2023-10-31 09:25:11.104,4f0de50f-23a1-46de-8baf-5c9be55cbd40,f,E
5386f5bc-34cc-4864-8edb-f0129aca7fc4,mbexox tyronx kagamuttsu,2023-10-31 10:51:55.416,b0f58ee5-b2bd-4c9f-a1de-326826faf9c1,f,A
6bd65abb-74b3-4ab7-8f46-c93f95523da6,tyronx mbexox kagamuttsu,2023-10-31 10:51:55.416,b0f58ee5-b2bd-4c9f-a1de-326826faf9c1,t,B
c3f50667-cb12-4ecf-af93-5f93381c87a0,katyronxu mbexox gamutts,2023-10-31 10:51:55.416,b0f58ee5-b2bd-4c9f-a1de-326826faf9c1,f,C
1733d0e3-f691-416a-ac6b-f325574ce412,mbexox katyronxu gamutts,2023-10-31 10:51:55.416,b0f58ee5-b2bd-4c9f-a1de-326826faf9c1,f,D
62400f1e-b17e-4bbb-9205-3cb3f1faa9b1,katyronxu gamutts mbexox,2023-10-31 10:51:55.416,b0f58ee5-b2bd-4c9f-a1de-326826faf9c1,f,E
a5b8e3c3-8f5c-47b2-9e73-a83e3827623f,scandainya,2023-10-31 11:01:28.646,ac8f2ea9-6078-413f-9b98-386c99d79d7a,f,A
b08a5d3f-16e5-4b6e-977e-db332ae57f7b,mengingat,2023-10-31 11:01:28.646,ac8f2ea9-6078-413f-9b98-386c99d79d7a,f,B
ca21b574-6424-4ab7-8c06-be7d6ec80cba,jika,2023-10-31 11:01:28.646,ac8f2ea9-6078-413f-9b98-386c99d79d7a,f,C
54a93611-c5e3-46c1-b10b-55fc1adf0016,untuk,2023-10-31 11:01:28.646,ac8f2ea9-6078-413f-9b98-386c99d79d7a,f,D
d2ec1002-1384-43e0-a783-21c1b62e532a,karena,2023-10-31 11:01:28.646,ac8f2ea9-6078-413f-9b98-386c99d79d7a,t,E
f5b7f73b-facb-470d-8cf4-e57fb1a38fa5,melakukan,2023-10-31 11:03:33.765,6eca883f-f015-4ff7-a053-cc47ce549369,f,A
0d0d2a03-a682-4522-b931-2c0f13e894d8,mengelola,2023-10-31 11:03:33.765,6eca883f-f015-4ff7-a053-cc47ce549369,f,B
fcfa957c-c41c-4f46-896d-48f6557dfa64,mengerjakan,2023-10-31 11:03:33.765,6eca883f-f015-4ff7-a053-cc47ce549369,f,C
7d346799-c4fb-402b-8b92-1895f6e3df15,menggarap,2023-10-31 11:03:33.765,6eca883f-f015-4ff7-a053-cc47ce549369,f,D
b7198a40-811e-497c-8b16-d104e57cc165,menyediakan,2023-10-31 11:03:33.765,6eca883f-f015-4ff7-a053-cc47ce549369,t,E
7b7ff47c-75b3-4702-96cd-576f00c4a504,menanya,2023-10-31 11:11:42.099,c2dc880d-a5d4-479b-ac47-e5d9eadbc293,f,A
f5c8a326-513a-4f15-ad03-8794b23a3337,menanyakan,2023-10-31 11:11:42.099,c2dc880d-a5d4-479b-ac47-e5d9eadbc293,f,B
b8068b31-d47b-4246-a894-a37705f46410,bertanya,2023-10-31 11:11:42.099,c2dc880d-a5d4-479b-ac47-e5d9eadbc293,f,C
62f07201-5c7f-4993-b159-e6f3c6bebe5c,ditanyakan,2023-10-31 11:11:42.099,c2dc880d-a5d4-479b-ac47-e5d9eadbc293,f,D
399ee7b8-74bb-4b12-a023-1f9d5233266f,ditanyai,2023-10-31 11:11:42.099,c2dc880d-a5d4-479b-ac47-e5d9eadbc293,t,E
0cae8910-313f-4765-b4cd-30f9f9a2f503,Menyediakan seluruh fasilitas dan infrastruktur internet of things.,2023-10-31 11:37:06.698,7e1c29b0-1224-482c-9a08-72f6f09ccbb5,f,A
bbb6c3be-cef2-4380-976b-0d52cf08ead5,Menerapkan sistem komputasi awan pada setiap aktivitas.,2023-10-31 11:37:06.698,7e1c29b0-1224-482c-9a08-72f6f09ccbb5,f,B
8903c437-f010-45c4-84d3-ae1fa986dc97,Memberi ruang kepada masyarakat untuk mengkritik pemerintah.,2023-10-31 11:37:06.698,7e1c29b0-1224-482c-9a08-72f6f09ccbb5,f,C
ead055cb-176b-4e95-a6a3-115f3a50c49b,"Memberikan edukasi literasi digital yang cerdas, kritis, dan beradab.",2023-10-31 11:37:06.698,7e1c29b0-1224-482c-9a08-72f6f09ccbb5,t,D
92047ec2-4912-4060-8c79-9bbb32754987,Menggalakkan penggunaan internet dengan,2023-10-31 11:37:06.698,7e1c29b0-1224-482c-9a08-72f6f09ccbb5,f,E
fcf47e69-2d21-4d98-aaee-b0e3c526c395,Perlunya mempertahankan keanekaragaman hayati Indonesia yang tinggi.,2023-10-31 11:43:30.984,55681de7-1ee2-499a-8841-1b356d2f88e6,f,A
e0074a68-8d91-466f-8331-7e7e83d04f29,Perlunya menyediakan kapal selam dengan jendela kaca bagi wisatawan.,2023-10-31 11:43:30.984,55681de7-1ee2-499a-8841-1b356d2f88e6,t,B
1dddbbca-a7d9-44b6-94ff-4df945d65baa,Keharusan menyediakan peralatan snorkeling dan diving bagi wisatawan.,2023-10-31 11:43:30.984,55681de7-1ee2-499a-8841-1b356d2f88e6,f,C
cb0a8e0f-8c62-4c38-a83a-4cc035d9c360,Keharusan mengembangkan penelitian kelautan di Indonesia.,2023-10-31 11:43:30.984,55681de7-1ee2-499a-8841-1b356d2f88e6,f,D
c66ccd6b-9c26-425c-9f2a-722da622e558,Perlunya wisatawan menikmati suasana kedalaman laut dengan diving.,2023-10-31 11:43:30.984,55681de7-1ee2-499a-8841-1b356d2f88e6,f,E
d61d5f8d-94a4-43a9-88bd-abeac52f850e,Mereka tak merancangnya. Mereka memang terdiri dari warga perancang sekaligus model.,2023-10-31 13:36:16.759,e64901df-d2d0-4b60-8487-eaf9d59db021,f,A
ffcbd888-6d0c-46ba-88f0-ebb1890b168a,Restoran Tanah Air menyajikan makanan Indonesia yang diolah serius dengan aroma,2023-10-31 13:36:16.759,e64901df-d2d0-4b60-8487-eaf9d59db021,t,B
78e0fca1-b0c1-4fc5-bcfe-80b743191d6e,"Menurutku, kosakata haute couture hanyalah tipu daya industri yang berkonspirasi dengan para desainer untuk mendapatkan duit berlipat ganda.",2023-10-31 13:36:16.759,e64901df-d2d0-4b60-8487-eaf9d59db021,f,C
b1878f77-27c1-42ba-af3e-e87aca32bc88,Paris pada musim apa saja adalah pangging mode terbesar di dunia. Mereka tak merancangnya. Mereka memang terdiri dari warga perancang sekaligus model.,2023-10-31 13:36:16.759,e64901df-d2d0-4b60-8487-eaf9d59db021,f,D
cf471ceb-084f-493a-b644-68704e073c24,"Kecil dibanding Café de Flore di SaintGermain-des-Pres yang sejak abad ke-19 menjadi tempat tokoh sastra dunia dan para intelektual berdiskusi, makan sup, dan minum kopi.",2023-10-31 13:36:16.759,e64901df-d2d0-4b60-8487-eaf9d59db021,f,E
83a1d83b-61c4-4860-bbfb-01e9f80d4f43,Apakah kamu punya uang kertas sejurnlah 10 paun Inggris?,2023-10-31 13:50:02.97,b39d474d-f7a3-4af4-8aa1-7c9ee3d2397c,f,A
de5b737b-63d9-4e17-994e-8a67b7e07c24,Jumlah siswa yang masuk hari ini adalah 37 orang.,2023-10-31 13:50:02.97,b39d474d-f7a3-4af4-8aa1-7c9ee3d2397c,f,B
0d88c038-354f-4026-a71b-b64158b98b72,Empat ratus orang petugas kebersihan akan bertugas pada pekan raya ini.,2023-10-31 13:50:02.97,b39d474d-f7a3-4af4-8aa1-7c9ee3d2397c,f,C
e4099386-bc72-4020-a2e0-4a39fbbbf083,\( 10 \% \) penduduk di kota tersebut tidak mendapatkan akses terhadap air bersih.,2023-10-31 13:50:02.97,b39d474d-f7a3-4af4-8aa1-7c9ee3d2397c,t,D
462211a4-5103-4623-b2c2-4c37730dd07f,Tiap pengungsi mendapatkan bantuan 10 liter beras.,2023-10-31 13:50:02.97,b39d474d-f7a3-4af4-8aa1-7c9ee3d2397c,f,E
fa9c0262-09bb-4fae-b4f8-db000455aa21,Pembangunan Aceh ibarat ditopang fondasi pasir karena belum serius memperhatikan mitigasi bencana.,2023-10-31 13:51:35.695,9829f4a4-822a-4dae-9abf-8c3dcfe202a0,f,A
7bb0941a-a9b9-4371-ab4f-c5c8d8321e84,Konstruksi dan disain rumah dan sekolah yang dibangun setelah tsunami lebih baik daripada sebelum tsunami.,2023-10-31 13:51:35.695,9829f4a4-822a-4dae-9abf-8c3dcfe202a0,t,B
545cef78-3b2f-40e3-abe2-c967a044be09,"Sekalipun tak sebaik kualitas jalan Banda Aceh-Calang, Jalan Calang ke Kota Meulaboh sepanjang 120 kilometer juga relatif mulus.",2023-10-31 13:51:35.695,9829f4a4-822a-4dae-9abf-8c3dcfe202a0,f,C
c60e5054-d458-4a50-98ff-e343b6c414c1,Data statistik mendukung klaim bahwa ekonomi Aceh jauh lebih baik saat ini.,2023-10-31 13:51:35.695,9829f4a4-822a-4dae-9abf-8c3dcfe202a0,f,D
b59203e9-e473-4dd4-8ba0-0715f83e135c,Pemerintah memprediksi terjadi peningkatan jumlah penumpang pada semua armada transportasi.,2023-10-31 13:51:35.695,9829f4a4-822a-4dae-9abf-8c3dcfe202a0,f,E
caded170-443b-47a2-9928-f3278c760b6a,"Untuk biaya di atas satu juta rupiah, kami harus menggunakan meterai senilai Rp6000.00.",2023-10-31 13:52:43.449,99bc76e3-14e9-4cf6-b261-71312daa8a83,t,A
f47e04e9-8f65-43c1-b363-92fe3e473288,Kebijakan tersebut ditetapkan ketika Gubernur Jakarta dijabat oleh R. Soeprapto.,2023-10-31 13:52:43.449,99bc76e3-14e9-4cf6-b261-71312daa8a83,f,B
d25fe5d5-be03-4509-b06c-3af187f0cf40,Seminar kesehatan anak tersebut akan dimoderatori oleh Dr. Wisanto Hadi. Sp.A.,2023-10-31 13:52:43.449,99bc76e3-14e9-4cf6-b261-71312daa8a83,f,C
2b3cc000-a741-417b-bd89-8e8312457e31,Yth. Sdr. Moh. Ridwan Rais,2023-10-31 13:52:43.449,99bc76e3-14e9-4cf6-b261-71312daa8a83,f,D
35f2beb6-86ff-4af8-991d-cda88a45a7a5,Waktu baru yang berhasil dibukukan oleh pelari muda itu adalah 0.00.12.,2023-10-31 13:52:43.449,99bc76e3-14e9-4cf6-b261-71312daa8a83,f,E
7c36ce31-55d5-4b9a-8441-b1b9bea1cacc,bahkan pada kalimat (4),2023-10-31 15:38:37.347,ef47e07e-a66d-4935-9cad-4371b0212573,f,C
c4c538d3-18b4-4795-b5a4-ed46359a1ba9,"Pendidikan adalah usaha sadar yang dilakukan melalui kegiatan pembimbingan, pengajaran, dan pelatihan yang berlangsung di sekolah dan di luar sekolah.",2023-10-31 14:33:47.796,635c43bf-54d6-44f1-a047-6c634cd68812,f,A
eae24729-35da-4104-a281-2246905063cd,"Pengelolaan investasi adalah proses yang membantu perumusan kebijakan dan tujuan, sekaligus pengawasan dalam penanaman modal untuk memperoleh keuntungan",2023-10-31 14:33:47.796,635c43bf-54d6-44f1-a047-6c634cd68812,f,B
0b266aa4-a965-42cc-9eaf-df66319f1f6d,Wilayah persebaran fauna pertama kali diperkenalkan oleh Sclater (1858) dan kemudian dikembangkan oleh Huxley (1868) dan Wallace (1876).,2023-10-31 14:33:47.796,635c43bf-54d6-44f1-a047-6c634cd68812,f,C
43163d97-b784-4636-85d9-c792107731f9,Pajak tersebut dikenakan atas setiap pertambahan nilai dari barang atau jasa dalam peredarannya dari produsen ke konsumen.,2023-10-31 14:33:47.796,635c43bf-54d6-44f1-a047-6c634cd68812,t,D
285eae94-2c2b-4507-b219-19ec42791df0,"Di aliran sungai itu, pertambangan emas dilakukan dengan menyedot pasir yang kemudian disaring dan dipisahkan emasnya menggunakan air raksa.",2023-10-31 14:33:47.796,635c43bf-54d6-44f1-a047-6c634cd68812,f,E
2f1970cf-9c38-4cfc-8498-9a0d5c2565b6,"Dari sisi konsumsi, juga harus ada upaya untuk mengendalikan permintaan terhadap komoditas pangan.",2023-10-31 14:40:51.363,da90cf74-622a-4a6f-8d0a-c4f25ec8d147,f,A
89c5f49b-e402-4d7b-b4a7-c64f019088d8,"Karena itu, perlu upaya serius dari pernerintah untuk meluruskan persepsi tersebut.",2023-10-31 14:40:51.363,da90cf74-622a-4a6f-8d0a-c4f25ec8d147,f,B
1d0b4e32-736a-46d0-a307-0aa6e502615c,Komoditas pangan strategis yang menyangkut hajat hidup orang banyak dikonsumsi secara masif dalam jumlah besar oleh penduduk negeri ini.,2023-10-31 14:40:51.363,da90cf74-622a-4a6f-8d0a-c4f25ec8d147,f,C
7d3a84aa-a62c-4d25-9139-5b5e27bc65ab,Pemicunya adalah harga kedelai yang tibatiba meroket dan mengakibatkan pengusaha tahu-tempe mogok produksi.,2023-10-31 14:40:51.363,da90cf74-622a-4a6f-8d0a-c4f25ec8d147,t,D
7900413a-6535-48d0-8caf-eee648127e3f,Penggunaan teknologi pertanian meningkatkan produksi pertanian.,2023-10-31 14:40:51.363,da90cf74-622a-4a6f-8d0a-c4f25ec8d147,f,E
